date,fiscal_year,fiscal_month,scenario,holding_id,company_id,cost_center_id,country_code,cash_currency,cash_amount
2023-04-30,2023,4,PRE,HOLD01,C003,C003_OP1,US,USD,1999184.22
2023-04-30,2023,4,PRE,HOLD01,C003,C003_OP2,US,USD,1999184.22
2023-04-30,2023,4,PRE,HOLD01,C003,C003_OP3,US,USD,1999184.22
2023-04-30,2023,4,PRE,HOLD01,C003,C003_AD1,US,USD,1999184.22
2023-04-30,2023,4,PRE,HOLD01,C003,C003_AD2,US,USD,1999184.22
2023-04-30,2023,4,PRE,HOLD01,C003,C003_AD3,US,USD,1999184.22
2023-04-30,2023,4,PRE,HOLD01,C003,C003_CO1,US,USD,1999184.22
2023-04-30,2023,4,PRE,HOLD01,C003,C003_CO2,US,USD,1999184.22
2023-04-30,2023,4,PRE,HOLD01,C003,C003_CO3,US,USD,1999184.22
2023-04-30,2023,4,POST,HOLD01,C003,C003_OP1,US,USD,2177208.77
2023-04-30,2023,4,POST,HOLD01,C003,C003_OP2,US,USD,2177208.77
2023-04-30,2023,4,POST,HOLD01,C003,C003_OP3,US,USD,2177208.77
2023-04-30,2023,4,POST,HOLD01,C003,C003_AD1,US,USD,2177208.77
2023-04-30,2023,4,POST,HOLD01,C003,C003_AD2,US,USD,2177208.77
2023-04-30,2023,4,POST,HOLD01,C003,C003_AD3,US,USD,2177208.77
2023-04-30,2023,4,POST,HOLD01,C003,C003_CO1,US,USD,2177208.77
2023-04-30,2023,4,POST,HOLD01,C003,C003_CO2,US,USD,2177208.77
2023-04-30,2023,4,POST,HOLD01,C003,C003_CO3,US,USD,2177208.77
2023-05-31,2023,5,PRE,HOLD01,C003,C003_OP1,US,USD,1999184.22
2023-05-31,2023,5,PRE,HOLD01,C003,C003_OP2,US,USD,1999184.22
2023-05-31,2023,5,PRE,HOLD01,C003,C003_OP3,US,USD,1999184.22
2023-05-31,2023,5,PRE,HOLD01,C003,C003_AD1,US,USD,1999184.22
2023-05-31,2023,5,PRE,HOLD01,C003,C003_AD2,US,USD,1999184.22
2023-05-31,2023,5,PRE,HOLD01,C003,C003_AD3,US,USD,1999184.22
2023-05-31,2023,5,PRE,HOLD01,C003,C003_CO1,US,USD,1999184.22
2023-05-31,2023,5,PRE,HOLD01,C003,C003_CO2,US,USD,1999184.22
2023-05-31,2023,5,PRE,HOLD01,C003,C003_CO3,US,USD,1999184.22
2023-05-31,2023,5,POST,HOLD01,C003,C003_OP1,US,USD,2388006.4
2023-05-31,2023,5,POST,HOLD01,C003,C003_OP2,US,USD,2388006.4
2023-05-31,2023,5,POST,HOLD01,C003,C003_OP3,US,USD,2388006.4
2023-05-31,2023,5,POST,HOLD01,C003,C003_AD1,US,USD,2388006.4
2023-05-31,2023,5,POST,HOLD01,C003,C003_AD2,US,USD,2388006.4
2023-05-31,2023,5,POST,HOLD01,C003,C003_AD3,US,USD,2388006.4
2023-05-31,2023,5,POST,HOLD01,C003,C003_CO1,US,USD,2388006.4
2023-05-31,2023,5,POST,HOLD01,C003,C003_CO2,US,USD,2388006.4
2023-05-31,2023,5,POST,HOLD01,C003,C003_CO3,US,USD,2388006.4
2023-06-30,2023,6,PRE,HOLD01,C003,C003_OP1,US,USD,1999184.22
2023-06-30,2023,6,PRE,HOLD01,C003,C003_OP2,US,USD,1999184.22
2023-06-30,2023,6,PRE,HOLD01,C003,C003_OP3,US,USD,1999184.22
2023-06-30,2023,6,PRE,HOLD01,C003,C003_AD1,US,USD,1999184.22
2023-06-30,2023,6,PRE,HOLD01,C003,C003_AD2,US,USD,1999184.22
2023-06-30,2023,6,PRE,HOLD01,C003,C003_AD3,US,USD,1999184.22
2023-06-30,2023,6,PRE,HOLD01,C003,C003_CO1,US,USD,1999184.22
2023-06-30,2023,6,PRE,HOLD01,C003,C003_CO2,US,USD,1999184.22
2023-06-30,2023,6,PRE,HOLD01,C003,C003_CO3,US,USD,1999184.22
2023-06-30,2023,6,POST,HOLD01,C003,C003_OP1,US,USD,2211406.57
2023-06-30,2023,6,POST,HOLD01,C003,C003_OP2,US,USD,2211406.57
2023-06-30,2023,6,POST,HOLD01,C003,C003_OP3,US,USD,2211406.57
2023-06-30,2023,6,POST,HOLD01,C003,C003_AD1,US,USD,2211406.57
2023-06-30,2023,6,POST,HOLD01,C003,C003_AD2,US,USD,2211406.57
2023-06-30,2023,6,POST,HOLD01,C003,C003_AD3,US,USD,2211406.57
2023-06-30,2023,6,POST,HOLD01,C003,C003_CO1,US,USD,2211406.57
2023-06-30,2023,6,POST,HOLD01,C003,C003_CO2,US,USD,2211406.57
2023-06-30,2023,6,POST,HOLD01,C003,C003_CO3,US,USD,2211406.57
2023-07-31,2023,7,PRE,HOLD01,C003,C003_OP1,US,USD,1999184.22
2023-07-31,2023,7,PRE,HOLD01,C003,C003_OP2,US,USD,1999184.22
2023-07-31,2023,7,PRE,HOLD01,C003,C003_OP3,US,USD,1999184.22
2023-07-31,2023,7,PRE,HOLD01,C003,C003_AD1,US,USD,1999184.22
2023-07-31,2023,7,PRE,HOLD01,C003,C003_AD2,US,USD,1999184.22
2023-07-31,2023,7,PRE,HOLD01,C003,C003_AD3,US,USD,1999184.22
2023-07-31,2023,7,PRE,HOLD01,C003,C003_CO1,US,USD,1999184.22
2023-07-31,2023,7,PRE,HOLD01,C003,C003_CO2,US,USD,1999184.22
2023-07-31,2023,7,PRE,HOLD01,C003,C003_CO3,US,USD,1999184.22
2023-07-31,2023,7,POST,HOLD01,C003,C003_OP1,US,USD,2108865.85
2023-07-31,2023,7,POST,HOLD01,C003,C003_OP2,US,USD,2108865.85
2023-07-31,2023,7,POST,HOLD01,C003,C003_OP3,US,USD,2108865.85
2023-07-31,2023,7,POST,HOLD01,C003,C003_AD1,US,USD,2108865.85
2023-07-31,2023,7,POST,HOLD01,C003,C003_AD2,US,USD,2108865.85
2023-07-31,2023,7,POST,HOLD01,C003,C003_AD3,US,USD,2108865.85
2023-07-31,2023,7,POST,HOLD01,C003,C003_CO1,US,USD,2108865.85
2023-07-31,2023,7,POST,HOLD01,C003,C003_CO2,US,USD,2108865.85
2023-07-31,2023,7,POST,HOLD01,C003,C003_CO3,US,USD,2108865.85
2023-08-31,2023,8,PRE,HOLD01,C003,C003_OP1,US,USD,1999184.22
2023-08-31,2023,8,PRE,HOLD01,C003,C003_OP2,US,USD,1999184.22
2023-08-31,2023,8,PRE,HOLD01,C003,C003_OP3,US,USD,1999184.22
2023-08-31,2023,8,PRE,HOLD01,C003,C003_AD1,US,USD,1999184.22
2023-08-31,2023,8,PRE,HOLD01,C003,C003_AD2,US,USD,1999184.22
2023-08-31,2023,8,PRE,HOLD01,C003,C003_AD3,US,USD,1999184.22
2023-08-31,2023,8,PRE,HOLD01,C003,C003_CO1,US,USD,1999184.22
2023-08-31,2023,8,PRE,HOLD01,C003,C003_CO2,US,USD,1999184.22
2023-08-31,2023,8,PRE,HOLD01,C003,C003_CO3,US,USD,1999184.22
2023-08-31,2023,8,POST,HOLD01,C003,C003_OP1,US,USD,2357227.04
2023-08-31,2023,8,POST,HOLD01,C003,C003_OP2,US,USD,2357227.04
2023-08-31,2023,8,POST,HOLD01,C003,C003_OP3,US,USD,2357227.04
2023-08-31,2023,8,POST,HOLD01,C003,C003_AD1,US,USD,2357227.04
2023-08-31,2023,8,POST,HOLD01,C003,C003_AD2,US,USD,2357227.04
2023-08-31,2023,8,POST,HOLD01,C003,C003_AD3,US,USD,2357227.04
2023-08-31,2023,8,POST,HOLD01,C003,C003_CO1,US,USD,2357227.04
2023-08-31,2023,8,POST,HOLD01,C003,C003_CO2,US,USD,2357227.04
2023-08-31,2023,8,POST,HOLD01,C003,C003_CO3,US,USD,2357227.04
2023-09-30,2023,9,PRE,HOLD01,C003,C003_OP1,US,USD,1999184.22
2023-09-30,2023,9,PRE,HOLD01,C003,C003_OP2,US,USD,1999184.22
2023-09-30,2023,9,PRE,HOLD01,C003,C003_OP3,US,USD,1999184.22
2023-09-30,2023,9,PRE,HOLD01,C003,C003_AD1,US,USD,1999184.22
2023-09-30,2023,9,PRE,HOLD01,C003,C003_AD2,US,USD,1999184.22
2023-09-30,2023,9,PRE,HOLD01,C003,C003_AD3,US,USD,1999184.22
2023-09-30,2023,9,PRE,HOLD01,C003,C003_CO1,US,USD,1999184.22
2023-09-30,2023,9,PRE,HOLD01,C003,C003_CO2,US,USD,1999184.22
2023-09-30,2023,9,PRE,HOLD01,C003,C003_CO3,US,USD,1999184.22
2023-09-30,2023,9,POST,HOLD01,C003,C003_OP1,US,USD,2169958.81
2023-09-30,2023,9,POST,HOLD01,C003,C003_OP2,US,USD,2169958.81
2023-09-30,2023,9,POST,HOLD01,C003,C003_OP3,US,USD,2169958.81
2023-09-30,2023,9,POST,HOLD01,C003,C003_AD1,US,USD,2169958.81
2023-09-30,2023,9,POST,HOLD01,C003,C003_AD2,US,USD,2169958.81
2023-09-30,2023,9,POST,HOLD01,C003,C003_AD3,US,USD,2169958.81
2023-09-30,2023,9,POST,HOLD01,C003,C003_CO1,US,USD,2169958.81
2023-09-30,2023,9,POST,HOLD01,C003,C003_CO2,US,USD,2169958.81
2023-09-30,2023,9,POST,HOLD01,C003,C003_CO3,US,USD,2169958.81
2023-10-31,2023,10,PRE,HOLD01,C003,C003_OP1,US,USD,1999184.22
2023-10-31,2023,10,PRE,HOLD01,C003,C003_OP2,US,USD,1999184.22
2023-10-31,2023,10,PRE,HOLD01,C003,C003_OP3,US,USD,1999184.22
2023-10-31,2023,10,PRE,HOLD01,C003,C003_AD1,US,USD,1999184.22
2023-10-31,2023,10,PRE,HOLD01,C003,C003_AD2,US,USD,1999184.22
2023-10-31,2023,10,PRE,HOLD01,C003,C003_AD3,US,USD,1999184.22
2023-10-31,2023,10,PRE,HOLD01,C003,C003_CO1,US,USD,1999184.22
2023-10-31,2023,10,PRE,HOLD01,C003,C003_CO2,US,USD,1999184.22
2023-10-31,2023,10,PRE,HOLD01,C003,C003_CO3,US,USD,1999184.22
2023-10-31,2023,10,POST,HOLD01,C003,C003_OP1,US,USD,2475173.42
2023-10-31,2023,10,POST,HOLD01,C003,C003_OP2,US,USD,2475173.42
2023-10-31,2023,10,POST,HOLD01,C003,C003_OP3,US,USD,2475173.42
2023-10-31,2023,10,POST,HOLD01,C003,C003_AD1,US,USD,2475173.42
2023-10-31,2023,10,POST,HOLD01,C003,C003_AD2,US,USD,2475173.42
2023-10-31,2023,10,POST,HOLD01,C003,C003_AD3,US,USD,2475173.42
2023-10-31,2023,10,POST,HOLD01,C003,C003_CO1,US,USD,2475173.42
2023-10-31,2023,10,POST,HOLD01,C003,C003_CO2,US,USD,2475173.42
2023-10-31,2023,10,POST,HOLD01,C003,C003_CO3,US,USD,2475173.42
2023-11-30,2023,11,PRE,HOLD01,C003,C003_OP1,US,USD,1999184.22
2023-11-30,2023,11,PRE,HOLD01,C003,C003_OP2,US,USD,1999184.22
2023-11-30,2023,11,PRE,HOLD01,C003,C003_OP3,US,USD,1999184.22
2023-11-30,2023,11,PRE,HOLD01,C003,C003_AD1,US,USD,1999184.22
2023-11-30,2023,11,PRE,HOLD01,C003,C003_AD2,US,USD,1999184.22
2023-11-30,2023,11,PRE,HOLD01,C003,C003_AD3,US,USD,1999184.22
2023-11-30,2023,11,PRE,HOLD01,C003,C003_CO1,US,USD,1999184.22
2023-11-30,2023,11,PRE,HOLD01,C003,C003_CO2,US,USD,1999184.22
2023-11-30,2023,11,PRE,HOLD01,C003,C003_CO3,US,USD,1999184.22
2023-11-30,2023,11,POST,HOLD01,C003,C003_OP1,US,USD,2480559.22
2023-11-30,2023,11,POST,HOLD01,C003,C003_OP2,US,USD,2480559.22
2023-11-30,2023,11,POST,HOLD01,C003,C003_OP3,US,USD,2480559.22
2023-11-30,2023,11,POST,HOLD01,C003,C003_AD1,US,USD,2480559.22
2023-11-30,2023,11,POST,HOLD01,C003,C003_AD2,US,USD,2480559.22
2023-11-30,2023,11,POST,HOLD01,C003,C003_AD3,US,USD,2480559.22
2023-11-30,2023,11,POST,HOLD01,C003,C003_CO1,US,USD,2480559.22
2023-11-30,2023,11,POST,HOLD01,C003,C003_CO2,US,USD,2480559.22
2023-11-30,2023,11,POST,HOLD01,C003,C003_CO3,US,USD,2480559.22
2023-12-31,2023,12,PRE,HOLD01,C003,C003_OP1,US,USD,1999184.22
2023-12-31,2023,12,PRE,HOLD01,C003,C003_OP2,US,USD,1999184.22
2023-12-31,2023,12,PRE,HOLD01,C003,C003_OP3,US,USD,1999184.22
2023-12-31,2023,12,PRE,HOLD01,C003,C003_AD1,US,USD,1999184.22
2023-12-31,2023,12,PRE,HOLD01,C003,C003_AD2,US,USD,1999184.22
2023-12-31,2023,12,PRE,HOLD01,C003,C003_AD3,US,USD,1999184.22
2023-12-31,2023,12,PRE,HOLD01,C003,C003_CO1,US,USD,1999184.22
2023-12-31,2023,12,PRE,HOLD01,C003,C003_CO2,US,USD,1999184.22
2023-12-31,2023,12,PRE,HOLD01,C003,C003_CO3,US,USD,1999184.22
2023-12-31,2023,12,POST,HOLD01,C003,C003_OP1,US,USD,2464939.92
2023-12-31,2023,12,POST,HOLD01,C003,C003_OP2,US,USD,2464939.92
2023-12-31,2023,12,POST,HOLD01,C003,C003_OP3,US,USD,2464939.92
2023-12-31,2023,12,POST,HOLD01,C003,C003_AD1,US,USD,2464939.92
2023-12-31,2023,12,POST,HOLD01,C003,C003_AD2,US,USD,2464939.92
2023-12-31,2023,12,POST,HOLD01,C003,C003_AD3,US,USD,2464939.92
2023-12-31,2023,12,POST,HOLD01,C003,C003_CO1,US,USD,2464939.92
2023-12-31,2023,12,POST,HOLD01,C003,C003_CO2,US,USD,2464939.92
2023-12-31,2023,12,POST,HOLD01,C003,C003_CO3,US,USD,2464939.92
2024-01-31,2024,1,PRE,HOLD01,C003,C003_OP1,US,USD,1999184.22
2024-01-31,2024,1,PRE,HOLD01,C003,C003_OP2,US,USD,1999184.22
2024-01-31,2024,1,PRE,HOLD01,C003,C003_OP3,US,USD,1999184.22
2024-01-31,2024,1,PRE,HOLD01,C003,C003_AD1,US,USD,1999184.22
2024-01-31,2024,1,PRE,HOLD01,C003,C003_AD2,US,USD,1999184.22
2024-01-31,2024,1,PRE,HOLD01,C003,C003_AD3,US,USD,1999184.22
2024-01-31,2024,1,PRE,HOLD01,C003,C003_CO1,US,USD,1999184.22
2024-01-31,2024,1,PRE,HOLD01,C003,C003_CO2,US,USD,1999184.22
2024-01-31,2024,1,PRE,HOLD01,C003,C003_CO3,US,USD,1999184.22
2024-01-31,2024,1,POST,HOLD01,C003,C003_OP1,US,USD,2247146.52
2024-01-31,2024,1,POST,HOLD01,C003,C003_OP2,US,USD,2247146.52
2024-01-31,2024,1,POST,HOLD01,C003,C003_OP3,US,USD,2247146.52
2024-01-31,2024,1,POST,HOLD01,C003,C003_AD1,US,USD,2247146.52
2024-01-31,2024,1,POST,HOLD01,C003,C003_AD2,US,USD,2247146.52
2024-01-31,2024,1,POST,HOLD01,C003,C003_AD3,US,USD,2247146.52
2024-01-31,2024,1,POST,HOLD01,C003,C003_CO1,US,USD,2247146.52
2024-01-31,2024,1,POST,HOLD01,C003,C003_CO2,US,USD,2247146.52
2024-01-31,2024,1,POST,HOLD01,C003,C003_CO3,US,USD,2247146.52
2024-02-29,2024,2,PRE,HOLD01,C003,C003_OP1,US,USD,1999184.22
2024-02-29,2024,2,PRE,HOLD01,C003,C003_OP2,US,USD,1999184.22
2024-02-29,2024,2,PRE,HOLD01,C003,C003_OP3,US,USD,1999184.22
2024-02-29,2024,2,PRE,HOLD01,C003,C003_AD1,US,USD,1999184.22
2024-02-29,2024,2,PRE,HOLD01,C003,C003_AD2,US,USD,1999184.22
2024-02-29,2024,2,PRE,HOLD01,C003,C003_AD3,US,USD,1999184.22
2024-02-29,2024,2,PRE,HOLD01,C003,C003_CO1,US,USD,1999184.22
2024-02-29,2024,2,PRE,HOLD01,C003,C003_CO2,US,USD,1999184.22
2024-02-29,2024,2,PRE,HOLD01,C003,C003_CO3,US,USD,1999184.22
2024-02-29,2024,2,POST,HOLD01,C003,C003_OP1,US,USD,2105323.56
2024-02-29,2024,2,POST,HOLD01,C003,C003_OP2,US,USD,2105323.56
2024-02-29,2024,2,POST,HOLD01,C003,C003_OP3,US,USD,2105323.56
2024-02-29,2024,2,POST,HOLD01,C003,C003_AD1,US,USD,2105323.56
2024-02-29,2024,2,POST,HOLD01,C003,C003_AD2,US,USD,2105323.56
2024-02-29,2024,2,POST,HOLD01,C003,C003_AD3,US,USD,2105323.56
2024-02-29,2024,2,POST,HOLD01,C003,C003_CO1,US,USD,2105323.56
2024-02-29,2024,2,POST,HOLD01,C003,C003_CO2,US,USD,2105323.56
2024-02-29,2024,2,POST,HOLD01,C003,C003_CO3,US,USD,2105323.56
2024-03-31,2024,3,PRE,HOLD01,C003,C003_OP1,US,USD,1999184.22
2024-03-31,2024,3,PRE,HOLD01,C003,C003_OP2,US,USD,1999184.22
2024-03-31,2024,3,PRE,HOLD01,C003,C003_OP3,US,USD,1999184.22
2024-03-31,2024,3,PRE,HOLD01,C003,C003_AD1,US,USD,1999184.22
2024-03-31,2024,3,PRE,HOLD01,C003,C003_AD2,US,USD,1999184.22
2024-03-31,2024,3,PRE,HOLD01,C003,C003_AD3,US,USD,1999184.22
2024-03-31,2024,3,PRE,HOLD01,C003,C003_CO1,US,USD,1999184.22
2024-03-31,2024,3,PRE,HOLD01,C003,C003_CO2,US,USD,1999184.22
2024-03-31,2024,3,PRE,HOLD01,C003,C003_CO3,US,USD,1999184.22
2024-03-31,2024,3,POST,HOLD01,C003,C003_OP1,US,USD,2470319.4
2024-03-31,2024,3,POST,HOLD01,C003,C003_OP2,US,USD,2470319.4
2024-03-31,2024,3,POST,HOLD01,C003,C003_OP3,US,USD,2470319.4
2024-03-31,2024,3,POST,HOLD01,C003,C003_AD1,US,USD,2470319.4
2024-03-31,2024,3,POST,HOLD01,C003,C003_AD2,US,USD,2470319.4
2024-03-31,2024,3,POST,HOLD01,C003,C003_AD3,US,USD,2470319.4
2024-03-31,2024,3,POST,HOLD01,C003,C003_CO1,US,USD,2470319.4
2024-03-31,2024,3,POST,HOLD01,C003,C003_CO2,US,USD,2470319.4
2024-03-31,2024,3,POST,HOLD01,C003,C003_CO3,US,USD,2470319.4
2024-04-30,2024,4,PRE,HOLD01,C003,C003_OP1,US,USD,1999184.22
2024-04-30,2024,4,PRE,HOLD01,C003,C003_OP2,US,USD,1999184.22
2024-04-30,2024,4,PRE,HOLD01,C003,C003_OP3,US,USD,1999184.22
2024-04-30,2024,4,PRE,HOLD01,C003,C003_AD1,US,USD,1999184.22
2024-04-30,2024,4,PRE,HOLD01,C003,C003_AD2,US,USD,1999184.22
2024-04-30,2024,4,PRE,HOLD01,C003,C003_AD3,US,USD,1999184.22
2024-04-30,2024,4,PRE,HOLD01,C003,C003_CO1,US,USD,1999184.22
2024-04-30,2024,4,PRE,HOLD01,C003,C003_CO2,US,USD,1999184.22
2024-04-30,2024,4,PRE,HOLD01,C003,C003_CO3,US,USD,1999184.22
2024-04-30,2024,4,POST,HOLD01,C003,C003_OP1,US,USD,2270347.23
2024-04-30,2024,4,POST,HOLD01,C003,C003_OP2,US,USD,2270347.23
2024-04-30,2024,4,POST,HOLD01,C003,C003_OP3,US,USD,2270347.23
2024-04-30,2024,4,POST,HOLD01,C003,C003_AD1,US,USD,2270347.23
2024-04-30,2024,4,POST,HOLD01,C003,C003_AD2,US,USD,2270347.23
2024-04-30,2024,4,POST,HOLD01,C003,C003_AD3,US,USD,2270347.23
2024-04-30,2024,4,POST,HOLD01,C003,C003_CO1,US,USD,2270347.23
2024-04-30,2024,4,POST,HOLD01,C003,C003_CO2,US,USD,2270347.23
2024-04-30,2024,4,POST,HOLD01,C003,C003_CO3,US,USD,2270347.23
2024-05-31,2024,5,PRE,HOLD01,C003,C003_OP1,US,USD,1999184.22
2024-05-31,2024,5,PRE,HOLD01,C003,C003_OP2,US,USD,1999184.22
2024-05-31,2024,5,PRE,HOLD01,C003,C003_OP3,US,USD,1999184.22
2024-05-31,2024,5,PRE,HOLD01,C003,C003_AD1,US,USD,1999184.22
2024-05-31,2024,5,PRE,HOLD01,C003,C003_AD2,US,USD,1999184.22
2024-05-31,2024,5,PRE,HOLD01,C003,C003_AD3,US,USD,1999184.22
2024-05-31,2024,5,PRE,HOLD01,C003,C003_CO1,US,USD,1999184.22
2024-05-31,2024,5,PRE,HOLD01,C003,C003_CO2,US,USD,1999184.22
2024-05-31,2024,5,PRE,HOLD01,C003,C003_CO3,US,USD,1999184.22
2024-05-31,2024,5,POST,HOLD01,C003,C003_OP1,US,USD,2485647.64
2024-05-31,2024,5,POST,HOLD01,C003,C003_OP2,US,USD,2485647.64
2024-05-31,2024,5,POST,HOLD01,C003,C003_OP3,US,USD,2485647.64
2024-05-31,2024,5,POST,HOLD01,C003,C003_AD1,US,USD,2485647.64
2024-05-31,2024,5,POST,HOLD01,C003,C003_AD2,US,USD,2485647.64
2024-05-31,2024,5,POST,HOLD01,C003,C003_AD3,US,USD,2485647.64
2024-05-31,2024,5,POST,HOLD01,C003,C003_CO1,US,USD,2485647.64
2024-05-31,2024,5,POST,HOLD01,C003,C003_CO2,US,USD,2485647.64
2024-05-31,2024,5,POST,HOLD01,C003,C003_CO3,US,USD,2485647.64
2024-06-30,2024,6,PRE,HOLD01,C003,C003_OP1,US,USD,1999184.22
2024-06-30,2024,6,PRE,HOLD01,C003,C003_OP2,US,USD,1999184.22
2024-06-30,2024,6,PRE,HOLD01,C003,C003_OP3,US,USD,1999184.22
2024-06-30,2024,6,PRE,HOLD01,C003,C003_AD1,US,USD,1999184.22
2024-06-30,2024,6,PRE,HOLD01,C003,C003_AD2,US,USD,1999184.22
2024-06-30,2024,6,PRE,HOLD01,C003,C003_AD3,US,USD,1999184.22
2024-06-30,2024,6,PRE,HOLD01,C003,C003_CO1,US,USD,1999184.22
2024-06-30,2024,6,PRE,HOLD01,C003,C003_CO2,US,USD,1999184.22
2024-06-30,2024,6,PRE,HOLD01,C003,C003_CO3,US,USD,1999184.22
2024-06-30,2024,6,POST,HOLD01,C003,C003_OP1,US,USD,2484434.2
2024-06-30,2024,6,POST,HOLD01,C003,C003_OP2,US,USD,2484434.2
2024-06-30,2024,6,POST,HOLD01,C003,C003_OP3,US,USD,2484434.2
2024-06-30,2024,6,POST,HOLD01,C003,C003_AD1,US,USD,2484434.2
2024-06-30,2024,6,POST,HOLD01,C003,C003_AD2,US,USD,2484434.2
2024-06-30,2024,6,POST,HOLD01,C003,C003_AD3,US,USD,2484434.2
2024-06-30,2024,6,POST,HOLD01,C003,C003_CO1,US,USD,2484434.2
2024-06-30,2024,6,POST,HOLD01,C003,C003_CO2,US,USD,2484434.2
2024-06-30,2024,6,POST,HOLD01,C003,C003_CO3,US,USD,2484434.2
2024-07-31,2024,7,PRE,HOLD01,C003,C003_OP1,US,USD,1999184.22
2024-07-31,2024,7,PRE,HOLD01,C003,C003_OP2,US,USD,1999184.22
2024-07-31,2024,7,PRE,HOLD01,C003,C003_OP3,US,USD,1999184.22
2024-07-31,2024,7,PRE,HOLD01,C003,C003_AD1,US,USD,1999184.22
2024-07-31,2024,7,PRE,HOLD01,C003,C003_AD2,US,USD,1999184.22
2024-07-31,2024,7,PRE,HOLD01,C003,C003_AD3,US,USD,1999184.22
2024-07-31,2024,7,PRE,HOLD01,C003,C003_CO1,US,USD,1999184.22
2024-07-31,2024,7,PRE,HOLD01,C003,C003_CO2,US,USD,1999184.22
2024-07-31,2024,7,PRE,HOLD01,C003,C003_CO3,US,USD,1999184.22
2024-07-31,2024,7,POST,HOLD01,C003,C003_OP1,US,USD,2440208.04
2024-07-31,2024,7,POST,HOLD01,C003,C003_OP2,US,USD,2440208.04
2024-07-31,2024,7,POST,HOLD01,C003,C003_OP3,US,USD,2440208.04
2024-07-31,2024,7,POST,HOLD01,C003,C003_AD1,US,USD,2440208.04
2024-07-31,2024,7,POST,HOLD01,C003,C003_AD2,US,USD,2440208.04
2024-07-31,2024,7,POST,HOLD01,C003,C003_AD3,US,USD,2440208.04
2024-07-31,2024,7,POST,HOLD01,C003,C003_CO1,US,USD,2440208.04
2024-07-31,2024,7,POST,HOLD01,C003,C003_CO2,US,USD,2440208.04
2024-07-31,2024,7,POST,HOLD01,C003,C003_CO3,US,USD,2440208.04
2024-08-31,2024,8,PRE,HOLD01,C003,C003_OP1,US,USD,1999184.22
2024-08-31,2024,8,PRE,HOLD01,C003,C003_OP2,US,USD,1999184.22
2024-08-31,2024,8,PRE,HOLD01,C003,C003_OP3,US,USD,1999184.22
2024-08-31,2024,8,PRE,HOLD01,C003,C003_AD1,US,USD,1999184.22
2024-08-31,2024,8,PRE,HOLD01,C003,C003_AD2,US,USD,1999184.22
2024-08-31,2024,8,PRE,HOLD01,C003,C003_AD3,US,USD,1999184.22
2024-08-31,2024,8,PRE,HOLD01,C003,C003_CO1,US,USD,1999184.22
2024-08-31,2024,8,PRE,HOLD01,C003,C003_CO2,US,USD,1999184.22
2024-08-31,2024,8,PRE,HOLD01,C003,C003_CO3,US,USD,1999184.22
2024-08-31,2024,8,POST,HOLD01,C003,C003_OP1,US,USD,2216874.95
2024-08-31,2024,8,POST,HOLD01,C003,C003_OP2,US,USD,2216874.95
2024-08-31,2024,8,POST,HOLD01,C003,C003_OP3,US,USD,2216874.95
2024-08-31,2024,8,POST,HOLD01,C003,C003_AD1,US,USD,2216874.95
2024-08-31,2024,8,POST,HOLD01,C003,C003_AD2,US,USD,2216874.95
2024-08-31,2024,8,POST,HOLD01,C003,C003_AD3,US,USD,2216874.95
2024-08-31,2024,8,POST,HOLD01,C003,C003_CO1,US,USD,2216874.95
2024-08-31,2024,8,POST,HOLD01,C003,C003_CO2,US,USD,2216874.95
2024-08-31,2024,8,POST,HOLD01,C003,C003_CO3,US,USD,2216874.95
2024-09-30,2024,9,PRE,HOLD01,C003,C003_OP1,US,USD,1999184.22
2024-09-30,2024,9,PRE,HOLD01,C003,C003_OP2,US,USD,1999184.22
2024-09-30,2024,9,PRE,HOLD01,C003,C003_OP3,US,USD,1999184.22
2024-09-30,2024,9,PRE,HOLD01,C003,C003_AD1,US,USD,1999184.22
2024-09-30,2024,9,PRE,HOLD01,C003,C003_AD2,US,USD,1999184.22
2024-09-30,2024,9,PRE,HOLD01,C003,C003_AD3,US,USD,1999184.22
2024-09-30,2024,9,PRE,HOLD01,C003,C003_CO1,US,USD,1999184.22
2024-09-30,2024,9,PRE,HOLD01,C003,C003_CO2,US,USD,1999184.22
2024-09-30,2024,9,PRE,HOLD01,C003,C003_CO3,US,USD,1999184.22
2024-09-30,2024,9,POST,HOLD01,C003,C003_OP1,US,USD,2253119.69
2024-09-30,2024,9,POST,HOLD01,C003,C003_OP2,US,USD,2253119.69
2024-09-30,2024,9,POST,HOLD01,C003,C003_OP3,US,USD,2253119.69
2024-09-30,2024,9,POST,HOLD01,C003,C003_AD1,US,USD,2253119.69
2024-09-30,2024,9,POST,HOLD01,C003,C003_AD2,US,USD,2253119.69
2024-09-30,2024,9,POST,HOLD01,C003,C003_AD3,US,USD,2253119.69
2024-09-30,2024,9,POST,HOLD01,C003,C003_CO1,US,USD,2253119.69
2024-09-30,2024,9,POST,HOLD01,C003,C003_CO2,US,USD,2253119.69
2024-09-30,2024,9,POST,HOLD01,C003,C003_CO3,US,USD,2253119.69
2024-10-31,2024,10,PRE,HOLD01,C003,C003_OP1,US,USD,1999184.22
2024-10-31,2024,10,PRE,HOLD01,C003,C003_OP2,US,USD,1999184.22
2024-10-31,2024,10,PRE,HOLD01,C003,C003_OP3,US,USD,1999184.22
2024-10-31,2024,10,PRE,HOLD01,C003,C003_AD1,US,USD,1999184.22
